age,female,hisp,education,earnings,hours,week,union,uncov,region,race,marital
38,0,0,16,6.9,40,52,0,0,4,1,1
38,1,0,12,4.4,40,52,0,0,4,1,1
51,0,0,16,10,50,52,0,0,4,1,1
45,1,0,12,4,40,52,0,0,4,1,1
28,0,0,12,1.56,40,48,0,0,4,1,7
35,0,0,16,7.2,40,52,0,0,4,1,1
42,0,0,12,5.408,40,52,0,0,4,1,1
42,1,0,14,3.8002,36,52,0,0,4,1,1
41,0,0,12,3.7,50,52,0,0,4,1,1
30,0,0,12,6,50,52,0,0,4,1,1
43,0,0,12,3.5,40,52,0,0,4,1,1
47,1,0,12,2.5,40,52,0,0,4,1,1
62,0,0,16,9.5,40,52,0,0,4,1,1
37,1,0,18,3,40,52,0,0,4,1,1
47,0,0,20,38.9599,80,52,0,0,4,1,1
30,0,0,16,4.26,40,52,0,0,4,4,7
20,1,0,14,3.7,37,52,0,0,4,4,7
26,0,0,13,7,48,52,0,0,4,1,7
39,0,0,12,6.6196,40,52,0,0,4,4,1
43,1,0,12,3.3904,40,52,0,0,4,4,1
38,0,0,13,7.96,40,52,0,0,4,1,1
41,1,0,16,5.2,40,52,0,0,4,1,1
47,0,0,12,6.4,40,52,0,0,4,1,7
32,0,0,13,3.4,42,52,0,0,4,2,7
26,1,0,13,3.2,42,52,0,0,4,2,7
33,0,0,11,6.12,40,52,0,0,4,1,1
20,1,0,13,2.132,40,52,0,0,4,2,7
49,1,0,13,4.2,40,52,0,0,4,1,1
46,0,0,16,5,40,52,0,0,4,1,1
39,1,0,18,2.5,40,52,0,0,4,1,1
46,1,0,12,3.35,40,52,0,0,4,2,7
31,1,0,12,3.6,40,52,0,0,4,1,7
38,0,0,13,4.8,55,52,0,0,4,1,7
37,1,0,18,5.1,50,52,0,0,4,1,5
43,0,0,16,11.4,40,52,0,0,4,1,6
51,0,0,13,4,60,52,0,0,4,1,1
46,1,0,12,4.8,40,52,0,0,4,1,1
18,0,0,10,2.08,45,52,0,0,4,1,7
49,0,0,12,3.5,40,52,0,0,4,3,5
29,0,0,16,7,40,52,0,0,4,1,1
74,1,0,13,2.4,40,52,0,0,4,2,4
39,1,0,12,3.7,40,52,0,0,4,1,5
44,0,0,12,5.5,45,52,0,0,4,1,5
49,1,0,10,3.3,40,52,0,0,4,4,1
29,1,0,16,5.5,40,52,0,0,4,4,1
39,1,0,13,6.5,60,52,0,0,4,5,7
45,0,1,16,12,40,52,0,0,4,3,5
53,0,0,16,6,40,52,0,0,4,1,1
52,1,0,16,6,40,52,0,0,4,1,1
45,0,0,16,3.5002,40,52,0,0,4,2,6
38,0,1,12,3.5,40,52,0,0,4,1,6
44,0,0,20,15,50,52,0,0,4,1,3
60,0,0,11,2.5,40,52,0,0,4,2,1
40,0,1,6,2.8,40,52,0,0,4,1,1
64,1,1,12,3,40,52,0,0,4,1,1
29,1,1,12,0.75,58,52,0,0,4,1,3
40,0,1,13,7.3,40,52,0,0,4,1,1
22,0,1,12,2.5,40,52,0,0,4,1,7
44,0,1,12,3.0002,40,52,0,0,4,1,1
52,0,0,13,6.5,40,52,0,0,4,1,1
44,1,0,18,6.5,40,52,0,0,4,1,1
35,0,0,20,8,40,52,0,0,4,1,1
46,0,0,14,6,40,52,0,0,4,5,1
59,1,0,13,2.78,40,52,0,0,4,2,5
40,0,0,16,8,40,52,0,0,4,1,1
39,0,0,13,3,40,52,0,0,4,1,1
41,0,0,13,15,50,52,0,0,4,1,1
65,1,0,18,3.75,45,52,0,0,4,2,1
30,0,0,12,3.5,60,52,0,0,4,1,1
48,1,0,11,3,40,52,0,0,4,2,6
56,0,0,12,2.5,40,52,0,0,4,2,1
55,1,0,12,1.5,40,52,0,0,4,1,1
57,0,1,8,2,40,52,0,0,4,1,1
56,1,1,8,2.9,40,52,0,0,4,1,1
24,0,1,12,5,40,52,0,0,4,1,7
40,0,1,11,2,40,52,0,0,4,1,1
29,0,0,16,2.65,60,52,0,0,4,2,7
56,0,0,12,5,40,52,0,0,4,2,7
35,1,1,13,1.4,40,52,0,0,4,1,1
35,0,1,6,2.5,40,52,0,0,4,1,1
21,0,0,12,4.5,40,52,0,0,4,2,7
39,0,0,12,6,48,52,0,0,4,1,1
43,0,0,13,5,40,52,0,0,4,1,7
22,0,1,13,2.5,40,52,0,0,4,1,7
40,0,0,16,5,40,52,0,0,4,1,1
60,0,0,16,6,40,52,0,0,4,1,1
58,1,0,14,4.6,40,52,0,0,4,1,1
36,1,0,14,7.4,38,52,0,0,4,1,7
35,1,0,13,3.5,40,52,0,0,4,2,5
39,0,0,14,6.2,40,52,0,0,4,1,1
47,0,0,12,5,40,52,0,0,4,2,5
37,0,1,11,4,40,50,0,0,4,1,5
23,1,0,12,3,40,52,0,0,4,5,7
46,0,0,11,9,40,52,0,0,4,1,5
55,0,0,12,3,40,52,0,0,4,1,1
43,1,0,13,3,40,52,0,0,4,1,1
38,0,0,13,10,40,52,0,0,4,1,1
32,0,0,18,2.9,50,52,0,0,4,1,1
47,1,0,13,5.7,40,52,0,0,4,1,1
53,0,0,13,7.7,70,52,0,0,4,1,1
47,1,0,12,5.9,40,52,0,0,4,1,4
26,0,0,13,3.9339,40,52,0,0,4,1,1
31,1,0,13,3.5588,50,52,0,0,4,1,1
36,1,0,18,4.84,60,52,1,0,4,1,1
38,0,0,16,6.3,40,52,0,0,4,1,1
36,0,0,14,7,60,52,0,0,4,1,1
36,1,0,16,8.5,42,52,1,0,4,1,1
32,0,1,13,4,40,52,0,0,4,1,1
29,1,0,18,4.2,36,52,1,0,4,1,1
29,0,0,12,5.8,45,52,0,0,4,1,1
34,1,1,12,6.2,45,52,0,0,4,1,7
31,0,0,12,4.6,45,52,0,0,4,1,1
50,1,0,14,5.5,40,52,0,0,4,1,1
53,1,0,12,2.9,40,52,0,0,4,1,5
28,1,0,13,3.85,45,52,0,0,4,1,6
48,1,0,14,6.5,40,52,0,0,4,1,5
50,0,0,12,5.2,45,52,0,0,4,1,1
39,1,0,16,10,45,52,0,0,4,1,1
58,0,0,16,7.93,60,52,0,0,4,1,1
53,1,0,12,2.8,40,52,0,0,4,1,1
59,0,0,16,6.2,40,52,0,0,4,1,1
58,1,0,13,4.6,40,52,0,0,4,1,1
48,0,1,6,2.4,40,52,0,0,4,1,1
31,0,1,10,1.8,40,52,0,0,4,1,1
54,0,1,13,2.567,40,52,0,0,4,1,1
39,1,0,16,5.1,40,52,0,0,4,1,1
42,0,0,16,7.2,40,52,0,0,4,1,1
60,0,0,18,8,40,52,0,0,4,1,1
46,1,0,12,3.5,40,52,0,0,4,1,1
38,0,0,13,7.6,40,52,0,0,4,1,1
42,0,0,12,2.7739,40,52,0,0,4,1,7
52,0,0,16,7.7,40,52,0,0,4,1,5
58,1,0,13,3.2,40,52,0,0,4,1,5
46,1,0,12,2.2616,40,52,0,0,4,1,3
31,1,0,13,7.0722,45,52,0,0,4,1,5
37,0,1,12,4,40,52,0,0,4,1,1
50,1,0,12,4.5,40,52,0,0,4,1,1
51,0,0,13,2.5,40,52,0,0,4,1,1
52,1,0,12,6.2,40,52,0,0,4,1,5
50,0,0,16,13,45,52,0,0,4,1,1
28,1,0,16,3.3,40,52,0,0,4,1,1
48,1,0,12,3.5,40,52,0,0,4,1,1
49,0,0,12,4.2,40,52,0,0,4,1,1
55,0,0,12,5.5,40,52,0,0,4,1,5
52,0,0,13,6,45,49,0,0,4,1,1
43,0,0,18,4.2,60,52,0,0,4,1,1
27,1,0,13,5.4,45,52,0,0,4,4,7
47,1,0,20,8.8,65,52,0,0,4,1,7
39,1,0,16,6.5,50,52,0,0,4,1,7
50,0,0,12,5.1,40,52,0,0,4,1,1
20,1,0,11,1.5,40,52,0,0,4,1,1
21,0,0,12,1.5,40,52,0,0,4,1,1
34,0,0,13,4.8,40,52,0,0,4,1,1
30,1,0,18,6.2,52,52,0,0,4,1,1
75,1,0,12,4,45,52,0,0,4,1,4
38,1,0,16,8.25,50,52,0,0,4,1,1
32,1,0,16,7.9728,40,52,0,0,4,1,7
37,0,0,16,4.075,40,52,0,0,4,1,7
30,0,0,12,4.5,40,52,0,0,4,1,1
25,1,0,12,3.8,40,52,0,0,4,1,1
72,1,0,12,3.9,40,52,0,0,4,1,4
54,0,0,12,1.9,40,52,0,0,4,1,7
39,0,0,13,2,40,52,0,0,4,1,7
24,1,0,13,2.6,40,52,0,0,4,1,7
28,0,0,12,6,45,52,0,0,4,1,5
55,1,1,16,2.8,50,52,0,0,4,1,1
44,0,1,12,3.5,40,52,0,0,4,1,1
44,0,0,12,9.5,40,52,0,0,4,1,1
56,1,0,12,2.6,40,52,0,0,4,4,1
46,0,0,12,4.3,40,52,0,0,4,1,1
36,0,0,18,4.9,40,52,0,0,4,1,1
52,0,0,13,2.75,40,52,0,0,4,1,1
42,0,0,12,4,40,52,0,0,4,1,1
38,0,1,9,2.2,40,52,0,0,4,1,1
40,0,0,14,6,40,48,0,0,4,1,5
37,0,0,13,2.6,40,52,0,0,4,1,7
40,1,0,18,7.2,50,52,0,0,4,1,5
38,0,0,16,4.2,45,52,0,0,4,1,7
45,0,1,6,2.4,40,52,0,0,4,1,1
48,1,1,8,1.2,40,52,0,0,4,1,1
45,0,0,16,11,46,52,0,0,4,1,1
49,1,0,20,7.5,60,52,0,0,4,1,1
55,0,1,12,2.85,40,52,0,0,4,6,5
57,1,1,13,3.77,40,52,0,0,4,1,1
57,0,1,16,2.97,40,52,0,0,4,1,1
25,0,1,13,1.1,40,52,0,0,4,1,7
34,1,0,13,2.3,40,52,0,0,4,1,1
48,0,0,14,3.5002,40,52,0,0,4,1,1
29,0,0,16,7.5,40,52,0,0,4,1,1
23,0,0,12,4.1,60,52,0,0,4,1,7
23,1,1,13,2,40,52,0,0,4,1,7
54,0,1,6,1.6,40,52,0,0,4,1,1
37,0,1,16,1.7,40,48,0,0,4,1,7
43,0,1,6,1.2,40,52,0,0,4,1,1
34,0,0,18,12,85,52,0,0,4,4,1
35,0,0,12,4.8,40,52,0,0,4,1,5
64,1,1,11,3.8,40,52,0,0,4,1,1
53,0,1,12,3.6,40,52,0,0,4,1,1
43,0,0,13,3,40,52,0,0,4,1,1
36,1,1,16,4.5,40,52,0,0,4,1,1
45,1,0,18,5,40,52,0,0,4,1,5
30,1,1,12,2.4,40,52,0,0,4,5,7
28,0,0,11,3.8,48,52,0,0,4,5,7
30,0,1,16,4.2,40,52,0,0,4,1,7
44,0,1,16,7.5,50,52,0,0,4,1,1
40,1,0,14,7.5,50,52,0,0,4,1,1
19,0,1,12,2,40,52,0,0,4,6,7
39,0,1,13,3.2,40,52,0,0,4,1,1
28,1,0,13,3.6,40,52,0,0,4,1,1
33,0,0,16,5.2,40,52,0,0,4,1,1
33,1,0,18,3,40,52,0,0,4,1,1
52,0,0,18,8.4,43,52,0,0,4,1,1
56,0,0,20,18,80,52,0,0,4,1,1
46,0,0,12,6.4,50,52,0,0,4,1,5
18,1,0,12,1.85,40,52,0,0,4,1,7
50,0,0,16,3.2,50,52,0,0,4,1,1
36,1,0,12,2.4,40,52,0,0,4,1,1
69,1,0,14,5.2,40,52,0,0,4,1,4
39,0,0,16,1.2,40,52,0,0,4,1,1
37,1,0,16,4.5,40,52,0,0,4,1,1
58,1,0,16,1,40,52,0,0,4,4,1
59,0,0,20,5.5,40,52,0,0,4,4,1
53,1,0,13,4.7,50,52,0,0,4,1,1
55,0,0,16,5.4,40,52,0,0,4,1,1
52,0,0,16,4.8,40,52,0,0,4,1,1
57,1,0,18,4.5,40,52,0,0,4,1,1
52,0,0,14,4.75,40,52,0,0,4,1,1
43,1,0,16,2.8,40,52,0,0,4,1,1
45,1,0,16,1.2,40,52,0,0,4,1,5
50,0,0,16,10,50,52,0,0,4,1,1
41,1,0,16,6,40,52,0,0,4,1,1
29,0,0,12,5.6,57,52,0,0,4,4,1
31,0,0,13,4.5,40,52,0,0,4,1,5
41,0,0,13,7.4,40,52,0,0,4,1,3
31,0,0,14,5.4,40,52,0,0,4,7,1
27,0,0,16,4.1,50,52,0,0,4,1,1
42,0,1,12,7.6266,40,52,0,0,4,1,1
26,0,1,11,3.4,40,52,0,0,4,3,5
22,1,1,12,1.7,40,52,0,0,4,3,7
48,1,0,14,2.6,40,52,0,0,4,1,5
65,1,0,13,2.5,40,50,0,0,4,4,5
44,1,0,14,3.2,60,52,0,0,4,1,5
28,1,0,18,6,40,52,0,0,4,1,1
28,0,0,16,6.7,50,52,0,0,4,1,1
36,0,0,14,6.24,40,52,0,0,4,6,5
30,0,0,13,6.5,45,52,0,0,4,3,7
57,1,0,16,4.9,40,52,0,0,4,1,5
31,0,0,14,3.5,40,52,0,0,4,1,1
31,1,0,13,2.5,40,52,0,0,4,1,1
44,1,0,16,4.4583,40,52,0,0,4,1,1
44,0,0,14,7.8617,40,52,0,0,4,1,1
67,0,0,12,4.8,40,52,0,0,4,1,1
30,0,1,12,1.5,40,52,0,0,4,1,1
64,0,0,18,5.6,40,52,0,0,4,1,1
46,1,0,14,5.5058,36,52,0,0,4,1,1
49,0,0,12,3.536,40,52,0,0,4,1,1
58,0,0,13,6.5,40,52,0,0,4,1,5
37,0,0,16,6.8,45,52,0,0,4,1,1
65,0,0,13,12.5,40,52,0,0,4,1,1
60,0,0,16,6.6,40,52,0,0,4,1,1
66,1,0,14,6.1,52,52,0,0,4,1,1
27,1,0,11,1.6,40,52,0,0,4,7,7
34,1,0,14,3.8,40,52,0,0,4,1,1
24,0,0,12,3.5,40,52,0,0,4,1,1
53,0,0,13,3,40,52,0,0,4,1,1
44,0,0,20,38.9599,60,52,0,0,4,1,1
51,1,0,14,2.2,40,52,0,0,4,4,3
21,0,0,9,2.5,40,52,0,0,4,3,1
54,0,0,14,8.9,40,52,0,0,4,1,1
39,0,0,14,4.8,40,52,0,0,4,1,1
23,1,0,12,1.3358,43,52,0,0,4,1,1
26,0,0,12,2.08,40,52,0,0,4,1,1
46,0,0,16,8.5,40,52,0,0,4,1,1
53,1,0,12,3.5,40,52,0,0,4,1,5
52,0,0,12,3.4511,40,52,0,0,4,1,1
47,1,0,13,6.34,40,52,0,0,4,1,1
59,0,0,14,6,40,52,0,0,4,1,4
64,1,0,14,4.7264,40,52,0,0,4,1,5
61,0,0,18,7.3,45,52,0,0,4,1,1
34,0,0,13,6.5,40,52,0,0,4,1,5
57,0,0,16,9.9418,40,52,0,0,4,1,1
55,0,0,13,12,50,52,0,0,4,1,1
35,0,0,18,9,50,52,0,0,4,1,1
56,1,0,13,1.1,40,48,0,0,4,7,4
39,1,0,14,4.3,40,52,0,0,4,1,5
55,1,0,14,3.5,40,52,0,0,4,1,5
63,0,0,16,5.5,40,52,0,0,4,1,1
48,0,0,12,8.2081,40,52,0,0,4,1,1
50,0,0,13,7.8,53,52,0,0,4,1,5
27,1,0,16,5,40,52,0,0,4,1,7
35,0,0,13,2.3,40,52,0,0,4,1,1
29,0,1,13,5.4,40,52,0,0,4,1,1
48,0,0,14,7.1,40,52,0,0,4,1,1
42,0,0,18,13.5,50,52,0,0,4,1,1
36,1,0,13,3.5,40,52,0,0,4,1,1
44,0,0,16,6.5,40,52,0,0,4,1,1
53,0,0,12,6.5,40,52,0,0,4,1,1
51,0,0,13,7.5,40,52,0,0,4,1,1
49,0,0,18,7.4,50,52,0,0,4,1,1
47,1,0,18,2.7,40,52,0,0,4,1,1
37,0,0,13,9.9,48,52,0,0,4,1,1
42,0,0,13,4.6,40,52,0,0,4,1,1
52,1,0,16,5.5,45,52,0,0,4,1,1
27,0,0,13,4.8,48,52,0,0,4,1,1
35,1,0,14,3.3,40,52,0,0,4,1,5
44,1,0,13,2.2,40,52,0,0,4,1,7
42,1,0,16,8.2069,40,50,0,0,4,1,1
45,0,0,18,4.75,40,52,0,0,4,1,1
48,0,0,18,6.5,40,52,0,0,4,1,1
45,1,0,16,3,40,52,0,0,4,1,1
50,0,0,13,9.8,53,52,0,0,4,1,1
52,1,0,13,3.5,40,52,0,0,4,1,1
47,0,0,12,5.9,40,52,1,0,4,1,7
34,1,0,12,3.7,55,52,0,0,4,1,1
39,0,0,12,5.3,50,52,1,0,4,1,1
57,1,0,12,2.5,37,52,0,0,4,1,1
32,0,0,12,3.5,50,52,0,0,4,1,5
56,0,0,13,6.6,45,52,0,0,4,1,1
59,1,0,16,3.2,45,52,0,0,4,1,1
55,0,0,18,6.3,40,52,0,0,4,1,5
65,0,1,4,1.8,40,52,0,0,4,1,1
58,1,1,4,1.5002,40,52,0,0,4,1,1
31,0,1,6,2,40,52,0,0,4,1,6
45,0,1,16,4.49,40,52,0,0,4,1,1
44,0,0,13,5.5,40,52,0,0,4,1,1
21,1,0,12,1.2,40,52,0,0,4,1,7
50,1,0,12,3.9,40,52,0,0,4,1,1
27,0,0,12,8.0946,50,52,0,0,4,1,1
67,1,0,11,3,40,52,0,0,4,7,4
44,1,0,14,6.4,40,52,0,0,4,1,1
50,0,0,16,4.9,65,52,0,0,4,7,1
45,1,0,13,1.3,37,52,0,0,4,7,1
50,1,0,14,4.3,43,52,0,0,4,1,5
56,1,0,13,4.6,40,52,0,0,4,1,1
36,1,0,14,5.4,40,52,0,0,4,1,5
58,1,1,13,2.16,40,52,0,0,4,1,1
50,1,0,12,2.1653,40,52,0,0,4,1,5
41,1,0,12,3,60,52,0,0,4,1,5
46,1,0,14,3.328,40,52,0,0,4,1,1
37,0,0,13,3.6,60,52,0,0,4,1,7
44,0,0,18,7,40,52,0,0,4,1,6
42,1,0,12,2.0338,40,52,0,0,4,1,1
33,1,0,13,2,40,52,0,0,4,1,5
60,1,0,14,4.6,50,52,0,0,4,1,5
53,0,0,12,3.35,40,52,0,0,4,1,1
65,1,0,16,4,38,52,0,0,4,1,4
26,0,0,11,2.35,45,52,0,0,4,1,7
35,1,0,12,2.08,40,52,0,0,4,1,5
50,1,0,20,5,50,52,0,0,4,1,1
51,0,0,16,20,45,52,0,0,4,1,1
44,1,0,16,3,39,52,0,0,4,1,5
35,0,0,12,2.5,40,52,0,0,4,1,5
42,0,0,16,4,40,52,0,0,4,1,5
37,1,0,12,3.9,40,52,0,0,4,1,5
40,1,0,13,4.8,40,52,0,0,4,1,6
58,1,0,13,2.4,40,52,0,0,4,1,3
60,0,0,14,6.3,40,52,1,0,4,1,1
48,0,0,14,8,50,52,1,0,4,1,1
28,0,0,13,1.8,40,52,0,0,4,1,7
31,1,0,13,2.8,40,52,0,0,4,1,6
32,1,0,13,4.8,45,52,0,0,4,1,7
38,0,0,13,6.3,40,52,0,0,4,1,1
60,0,0,13,7,48,52,0,0,4,1,1
49,0,0,10,5,40,52,0,0,4,1,1
56,1,0,12,3.5,40,52,0,0,4,1,1
23,0,0,13,4,40,52,0,0,4,1,1
34,0,0,12,4.75,40,52,1,0,4,1,1
35,1,0,14,2.75,40,52,1,0,4,1,1
32,0,0,13,7.6,40,52,0,0,4,1,1
49,1,0,16,2.49,80,52,1,0,4,1,1
54,0,0,16,10,60,52,0,0,4,1,1
32,0,0,13,2.7,46,50,0,0,4,1,7
46,1,0,16,4.5,45,52,0,0,4,1,5
47,0,0,18,38.9599,60,52,0,0,4,1,1
46,0,0,12,8,40,52,0,0,4,1,1
48,1,0,16,4.5,40,52,0,0,4,1,1
49,1,0,13,7.5,50,52,0,0,4,1,5
36,0,0,12,2.5,40,52,0,0,4,1,1
34,0,1,13,7.1656,65,52,0,0,4,1,1
53,1,0,12,2,40,52,0,0,4,4,1
54,0,0,9,2.2,40,52,0,0,4,4,1
55,0,0,13,7,40,52,0,0,4,1,1
39,0,0,12,6,40,52,0,0,4,1,1
57,1,0,13,2.8,40,52,0,0,4,1,5
39,0,0,14,5,65,52,0,0,4,1,1
62,0,0,12,8.6202,56,52,0,0,4,1,1
46,0,0,16,12,50,52,0,0,4,1,1
21,1,0,13,2.5,40,52,0,0,4,1,2
25,0,0,14,2.5,50,52,0,0,4,1,1
35,0,0,13,3.8,50,52,0,0,4,1,1
55,1,0,16,7,40,52,0,0,4,1,1
57,0,0,16,4.8,40,52,0,0,4,1,1
24,0,0,13,3.5,50,52,0,0,4,4,1
33,0,1,12,4.9,50,52,0,0,4,1,1
57,0,0,18,3.68,40,52,0,1,4,1,7
49,0,0,13,2.8,50,52,0,0,4,1,1
51,1,0,13,3.6,45,52,0,0,4,1,1
54,0,0,12,6,40,52,0,0,4,1,1
49,1,0,13,5.3,56,52,0,0,4,1,1
49,0,0,16,3.2,50,52,0,0,4,1,1
28,0,0,16,6,50,52,0,0,4,1,1
41,1,0,14,6.8,40,52,0,0,4,1,5
51,1,0,14,4.83,40,52,0,0,4,1,1
46,1,0,13,4,40,52,0,0,4,4,1
64,1,0,13,5.2,42,52,0,0,4,1,5
42,1,0,16,4.6,40,52,0,0,4,1,2
41,0,0,16,9.3,60,52,0,0,4,1,1
19,1,0,13,1.5,40,50,0,0,4,1,7
22,0,0,13,3.2,40,52,0,0,4,1,1
27,0,0,13,5.5,50,52,0,0,4,1,1
59,0,0,13,3.8,40,52,0,0,4,1,1
47,0,0,16,10,60,52,0,0,4,1,1
49,1,0,13,4,40,52,0,0,4,1,5
61,0,0,16,3.2,37,52,0,0,4,1,1
47,1,1,13,1.8068,52,52,0,0,4,1,1
34,0,0,14,4.8,40,52,0,0,4,1,1
42,1,0,14,5.52,44,49,0,0,4,1,6
45,0,0,14,7,55,52,0,0,4,1,1
48,0,0,12,10.4,40,52,0,0,4,7,1
44,0,0,13,7,40,52,0,0,4,1,1
45,1,0,13,3,40,52,0,0,4,1,2
45,1,0,13,4.2,37,52,0,0,4,1,1
47,0,0,12,4.5,40,48,0,0,4,1,1
39,1,0,13,2,40,52,0,0,4,1,7
51,1,0,12,4.2,40,52,0,0,4,1,1
24,0,0,13,2,40,52,0,0,4,1,7
54,0,0,16,8.6,60,52,0,0,4,1,1
53,1,0,14,4,40,52,0,0,4,1,1
44,0,0,16,7.8,50,52,0,0,4,1,1
43,1,0,16,7,40,52,0,0,4,7,1
50,0,0,13,7.5,40,52,0,0,4,1,1
38,0,0,16,6,40,52,0,0,4,1,1
33,1,0,12,2,40,48,0,0,4,1,1
39,0,0,14,5,40,52,0,0,4,2,3
45,0,0,16,0.2,36,52,0,0,4,4,1
26,0,0,12,2.9,40,52,0,0,4,1,7
26,1,0,13,2.2,40,52,0,0,4,1,7
30,0,0,12,4.7424,48,52,0,0,4,1,7
47,1,0,16,8.6,40,52,0,0,4,1,1
44,1,0,13,4,40,52,1,0,4,1,5
30,1,0,18,7,45,52,0,0,4,1,1
44,0,1,8,1.6,40,52,0,0,4,1,1
55,1,0,12,5.33,55,52,0,0,4,1,1
67,0,0,13,1.85,40,52,0,0,4,1,1
48,0,0,18,6.025,40,50,0,0,4,1,5
39,0,0,16,9.85,45,52,0,0,4,1,1
48,0,0,13,4.8,40,50,0,0,4,1,1
44,1,0,13,6.5,40,52,0,0,4,1,1
44,1,0,18,5.3461,50,52,0,0,4,1,1
43,0,0,18,6.422,40,52,0,0,4,1,1
29,0,0,16,6,40,52,0,0,4,1,1
24,0,0,13,2,38,51,0,0,4,1,7
48,1,0,14,4.33,70,52,0,0,4,4,1
35,0,1,13,3,40,52,0,0,4,1,7
36,0,0,13,7,80,52,0,0,4,1,1
39,0,0,16,5.6,40,52,0,0,4,1,1
39,1,0,12,2.3,40,52,0,0,4,1,2
37,0,0,12,5.52,40,52,0,0,4,2,1
46,1,0,12,1.2,40,52,0,0,4,4,1
40,1,0,12,6.5,60,52,0,0,4,1,1
40,0,0,13,3,40,52,0,0,4,1,1
48,0,0,12,7.4591,46,52,0,0,4,1,5
53,0,0,14,6.5,43,52,0,0,4,1,1
53,1,0,14,5.5,40,52,0,0,4,1,1
56,0,0,16,7.4,40,52,0,0,4,1,1
43,1,0,16,4.2,40,52,0,0,4,1,5
43,0,0,13,4,40,50,0,0,4,7,5
35,1,0,13,2.7987,40,52,0,0,4,1,5
52,0,0,13,4.5,40,52,0,0,4,1,1
21,0,0,12,1.46,38,52,0,0,4,1,7
20,1,1,12,2.4,40,52,0,0,4,1,7
38,1,0,14,2.44,50,52,0,0,4,1,5
42,0,1,14,7.9,55,52,0,0,4,1,5
50,1,0,14,5.28,40,52,0,0,4,1,1
46,0,0,13,3.4,40,48,0,0,4,1,1
39,1,0,11,1.2,40,52,0,0,4,1,7
34,0,0,16,20,70,52,0,0,4,1,1
33,1,0,13,3,40,51,0,0,4,6,1
54,0,0,16,20,52,52,0,0,4,1,1
27,0,0,12,3,40,52,0,0,4,1,7
26,1,0,18,3.77,40,52,1,0,4,1,7
50,1,0,14,3.4,50,52,1,0,4,1,1
40,1,0,18,10,50,52,0,0,4,1,6
36,1,0,14,4.3,50,52,0,0,4,1,7
63,0,0,18,5.8,40,52,1,0,4,1,1
25,1,0,16,4.2,50,52,0,0,4,1,1
31,1,0,12,2.6502,38,52,0,0,4,1,5
52,0,0,14,2.8,40,52,0,0,4,1,5
61,0,0,16,7,50,52,0,0,4,4,1
32,0,0,13,18,50,52,0,0,4,1,1
41,0,0,16,12,80,50,0,0,4,1,1
66,1,0,14,5,40,52,0,0,4,1,4
39,0,0,16,11.4,50,49,0,0,4,1,1
25,0,0,16,3.336,40,52,0,0,4,1,1
32,0,0,14,6.152,53,52,0,0,4,1,1
41,0,0,12,4.8,45,52,0,0,4,1,1
68,1,0,16,5.5,40,52,0,0,4,7,1
32,0,0,12,7.4,40,52,0,0,4,1,1
39,1,1,14,8.3,40,52,0,0,4,1,5
29,1,0,16,3.9,38,52,0,0,4,1,7
29,0,1,13,4.5,45,52,0,0,4,6,7
55,0,1,13,12.5,60,52,0,0,4,1,1
46,1,0,13,7,40,52,0,0,4,1,1
46,0,0,18,12,70,52,0,0,4,1,1
32,0,1,13,4.3,48,52,0,0,4,1,1
36,0,0,16,4.8,50,52,0,0,4,1,1
42,0,0,18,7.5,47,52,0,0,4,1,1
60,0,0,18,7.2,42,52,0,0,4,1,1
32,1,0,16,4.21,55,52,0,0,4,1,6
25,0,0,12,6.15,40,52,0,0,4,1,1
22,1,0,12,1.8,40,48,0,0,4,1,1
52,0,1,13,4.8,42,52,0,0,4,1,7
39,1,0,14,4.7,40,52,0,0,4,1,5
27,0,0,13,4.9,40,52,0,0,4,1,1
44,1,0,13,10,50,52,0,0,4,5,1
58,0,0,14,6,50,52,0,0,4,4,1
44,0,0,18,8.7,55,52,0,0,4,1,1
44,1,0,20,3.5,40,52,0,0,4,4,1
31,0,0,16,7,40,52,0,0,4,4,7
30,1,0,16,4.5,40,52,0,0,4,5,7
44,0,0,12,5.5,70,50,0,0,4,1,1
46,0,0,12,5.8,40,52,0,0,4,1,7
29,0,0,18,7,45,52,0,0,4,4,1
50,0,0,12,8,40,52,1,0,4,8,1
48,0,0,16,9.0465,72,52,1,0,4,1,1
48,0,0,12,4.2,40,52,0,0,4,4,7
50,0,0,16,8,40,52,1,0,4,1,1
54,0,0,12,4.8,40,52,1,0,4,1,1
46,0,0,13,5,50,52,0,0,4,1,1
46,1,0,13,6,40,52,0,0,4,1,1
43,1,0,12,3.9,40,52,0,0,4,1,7
30,1,0,20,11,50,52,0,0,4,4,7
30,1,0,14,3.4,40,52,0,0,4,1,7
39,0,0,12,38.9599,50,52,0,0,4,1,1
50,0,0,18,8.5,50,52,1,0,4,1,1
56,0,0,16,2.8,40,52,1,0,4,2,1
60,1,0,16,8,40,52,0,0,4,1,1
42,1,0,16,7.2,36,52,0,0,4,4,1
42,0,0,16,2.5,36,52,0,0,4,4,1
39,0,0,16,3,36,52,0,0,4,2,7
39,0,0,13,6.275,40,52,0,0,4,1,7
57,0,0,14,6.5,40,52,0,0,4,1,1
37,1,0,18,11.4,60,52,0,0,4,1,7
37,1,0,16,18.05,45,52,0,0,4,1,7
31,0,0,16,12,50,52,0,0,4,1,1
